0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.31810445,0.2849713,0.3586083,-0.4351985,0.14559014,-0.27702802,0.32467294,-0.22799775,0.22402148,0.2543285,-0.30509782,0.3579575,0.3262122,-0.20282575,0.2834223,-0.4873431
0.47644603,0.14443877,0.20018443,-0.58608556,0.42559195,-0.15855303,0.5181983,0.28713268,-0.66493547,0.011254832,-0.4954579,0.6627407,-0.2117622,0.036228545,-0.62254936,0.45920432
0.44925785,-0.61877793,-0.4759438,-0.71093524,0.26250118,-0.67027956,0.6284442,0.50434494,-0.55624396,-0.10931586,-0.35561937,0.61939776,0.1911155,0.6406941,-0.4564174,0.4037782
0.5675765,-0.6820749,-0.26142085,0.11036289,0.3389527,-0.39422712,-0.5373616,-0.62188977,-0.49425408,-0.34594625,-0.5372908,-0.54125273,0.029886961,0.03658192,-0.45268887,-0.6367771
-0.5535591,-0.47581083,0.10878477,-0.3810804,0.009537656,0.4130571,-0.25495902,0.36841774,-0.61487865,0.33285025,0.3961364,-0.36942157,-0.33168924,-0.02113908,-0.16696097,0.53360873
-0.24064869,-0.6415575,0.5004044,-0.5566632,-0.13199477,0.6566533,-0.6734731,0.6705709,-0.7450729,-0.4068446,0.5992894,-0.098785475,-0.15084073,0.12017174,0.37732837,0.70474017
-0.46263355,-0.46805316,-0.31078306,0.42511198,0.43507338,-0.3853966,0.30882,0.3149662,0.3780699,0.42123103,0.0053839665,0.41399518,-0.56553,-0.2490105,0.34133238,0.30758214
-0.36621833,-0.33210978,-0.38452035,-0.6240679,0.027848125,-0.21517149,0.52272344,-0.29147726,-0.24385437,0.41032666,0.69022846,0.15556313,0.29534477,-0.2885399,-0.055681854,-0.19586371
-0.38794726,-0.4453361,-0.3221783,-0.46176833,0.3597463,0.4746169,0.42014253,0.43183458,0.26836193,-0.519249,-0.3355251,0.33070517,0.3611699,-0.3151504,0.33876857,0.2740507
0.23433247,-0.539106,0.31207094,-0.5704372,0.3277654,0.09237078,-0.46230376,0.43605268,0.3394029,0.08521084,-0.40815625,-0.5841868,0.41352296,-0.5313815,0.08754269,-0.04600656
0.04617569,0.3220647,0.02376252,0.3572304,0.62907195,-0.2089494,-0.43714547,-0.41294137,-0.43023193,-0.25783035,0.5093755,-0.17458388,-0.33562717,0.38805646,0.07727252,0.10123408
0.309827,-0.5040551,-0.31857714,0.02131882,0.37507978,0.20975518,0.33969444,0.29530868,-0.4199948,-0.25048232,-0.3822642,-0.31262678,-0.32160982,0.26051623,-0.2549711,-0.30092758
0.68734944,-0.0343994,-0.34521624,0.4300562,-0.15448828,-0.3850293,0.44596225,0.069694035,-0.15473099,0.28138322,-0.27595788,0.29268432,0.04052233,0.6720984,-0.4035232,0.2948171
-0.613586,-0.6555913,-0.81861925,-0.8296954,-0.9226987,-0.6632033,0.6110048,-0.7032332,0.48677564,0.8119308,0.77428263,0.6605798,0.103914246,-0.52885395,0.45981085,0.3723483
-0.15087886,0.78702235,-0.2647474,0.1723991,-0.5791015,0.2915401,-0.4179279,-0.5516833,0.3788033,0.39037967,-0.13239354,0.34148502,0.1638434,0.52540636,-0.6967958,-0.5118383
0.4666522,0.45839697,-0.19345887,0.3792282,-0.5744294,-0.19184932,0.4275468,0.49129882,0.5027922,0.46839935,0.0104326755,-0.5059558,0.34962094,-0.18890741,0.37237105,0.37746894
-0.31765348,-0.34954575,-0.3556672,-0.5067983,-0.4881908,-0.37299526,-0.5111437,-0.41378778,0.07467109,0.22386038,-0.368084,0.27810392,0.43069977,-0.33419064,0.341461,0.2854361
0.71442693,0.41594696,-0.3372305,-0.6021743,0.46114135,-0.82942396,-0.08298471,0.53487575,-0.82062906,0.6568584,-0.062423654,-0.5540333,-0.5865634,0.6961486,0.8646055,-0.51105547
-0.2838311,-0.10174228,-0.41083372,0.4706953,-0.17948267,0.5028419,-0.3148789,-0.4808863,0.3185136,0.34964576,0.5155667,-0.59229743,0.52336633,0.32166123,-0.09692615,-0.49697912
-0.5208031,-0.5326678,-0.20394851,-0.6138663,0.5390301,0.7754799,-0.4268444,-0.25326028,0.17633715,0.38738245,0.4547227,-0.31213027,-0.30844796,-0.6532711,0.32800406,-0.6516846
-0.5757034,-0.57915175,-0.1978805,-0.6277392,0.62141794,0.7138992,-0.5054729,-0.36129233,-0.030427653,0.36398315,0.58574927,-0.6975683,-0.342491,-0.767187,0.46020383,-0.73314416
-0.5471428,-0.22045869,-0.43442824,-0.2775184,0.6367205,-0.6639406,-0.5335996,1.0282508,0.123868346,0.24435656,-0.18477029,0.5854298,-0.43854445,-0.29376298,0.4447297,0.044511385
-0.13648415,0.5179645,-0.30145887,0.26784977,-0.3506031,-0.49793988,-0.5466269,0.404904,0.5160974,-0.3941923,-0.52743125,-0.48157582,-0.4462744,0.48325872,0.03901735,-0.63849705
0.64262086,-0.10217638,0.43002948,-0.660933,-0.3884384,-0.52541345,-0.6669382,0.5041142,-0.7012249,0.8482491,-0.685904,-0.37946016,0.52870953,0.6100576,0.7320998,-0.77698904
-0.40955797,0.3525708,-0.45293957,0.4400971,-0.44441894,0.5236762,0.4711882,0.4768862,-0.4973027,-0.24863549,-0.4864728,0.6695096,0.2624271,0.5637287,0.21987432,-0.5916543
-0.15300485,-0.12594594,0.44082725,0.6121416,-0.28930137,-0.36592764,0.025417075,0.5964733,0.55907035,0.5411928,0.5886448,-0.59121454,0.71010596,0.47690684,0.22626284,-0.35461813
-0.29380447,-0.16028428,-0.59477943,-0.5918319,0.5658761,0.43716592,-0.25619954,-0.030105162,-0.65310377,-0.62475497,-0.02517981,0.5990547,0.6131195,0.55722743,-0.039319903,0.5001477
0.4253998,0.38139784,0.41399282,0.29019094,-0.46602252,-0.5260856,-0.42799112,0.34253454,-0.23979048,0.5534389,-0.14776549,0.4916172,0.27739954,0.42271918,-0.4028831,-0.5018136
0.6493667,0.035061017,-0.20054461,-0.4797945,-0.47636628,0.6894311,-0.37926018,-0.57065916,0.32292974,-0.2893157,-0.05986668,-0.11760411,-0.61680293,-0.85851526,-0.7116323,0.5666919
-0.5121252,0.55978084,0.1441707,-0.35924804,-0.28634632,0.44052452,-0.5473933,-0.48564643,-0.44295382,0.78139293,0.5432452,-0.33709663,0.4343663,0.24257532,-0.11646733,0.39162177
0.500737,0.233537,0.42874038,-0.088615194,-0.30780283,-0.6585111,-0.46567065,0.37034196,-0.5844505,0.65018713,0.14908041,-0.101362795,-0.18543255,0.46506938,0.3076995,-0.55900156
0.044428803,0.6259652,0.5868007,0.29513144,-0.43904987,0.56636316,-0.446636,-0.53935456,0.08460331,-0.37730506,0.25504667,0.15504988,-0.25623193,-0.20653215,0.607259,0.4263425
0.020841308,0.4787065,-0.5865693,-0.57163465,0.3437104,0.46911594,0.06329263,0.56061935,-0.6578857,-0.101741545,0.05829729,0.5867488,0.5878038,0.5758041,0.49682194,0.57826376
-0.28841034,0.3393441,0.4211456,0.2756451,-0.35595644,-0.2999231,0.26091838,-0.3127838,-0.37228128,-0.29541513,-0.26941872,-0.32202965,0.31219,-0.20886403,0.3082435,0.24124795
-0.33441266,-0.11240282,-0.48194915,0.5398377,-0.21605659,0.5721973,-0.3503747,-0.56867135,0.36555332,0.40012923,0.6142253,-0.69858056,0.6012625,0.37169623,-0.10897493,-0.58322245
0.5340383,0.39981556,-0.47552794,-0.3185498,0.34521982,-0.5902559,0.42523682,0.124201626,0.23631294,-0.46615076,-0.4946882,0.37059328,-0.4512722,0.47409552,-0.46637592,-0.31220967
0.74653363,0.50097996,0.3986444,0.48660967,-0.18291387,-0.63314074,0.41784784,-0.10005242,-0.06377148,-0.50460374,-0.51826185,-0.43713787,0.3762492,0.0050799847,0.05338933,0.55414325
0.6492067,0.09697739,-0.5122649,0.32454914,-0.76868916,0.2972476,0.10871242,0.58845395,0.2676086,-0.33519328,0.2009907,0.5302965,-0.53189516,-0.51830465,-0.0010739788,-0.4140954
-0.6031066,-0.65944546,-0.39248493,-0.71103686,0.34774,0.6874452,0.6911282,0.48528868,0.42564228,-0.8215069,-0.40800858,0.49738413,0.52926666,-0.3064339,0.57491165,0.29625237
-0.44140428,0.4675349,-0.558236,-0.18971027,0.44767678,0.13435894,-0.4512117,-0.14123604,0.44000039,-0.34073806,-0.19546595,-0.4408142,-0.14306211,0.31713557,-0.55561435,-0.43068317
0.013131,-0.2369668,-0.45293862,0.3332867,-1.0190995,-0.42669442,0.2332826,0.6215221,0.50680494,0.59502447,-0.17357163,0.4414268,0.5942928,-0.4895018,0.20515813,0.30425948
-0.33535743,-0.61243844,-0.47706014,-0.7197265,0.7752898,0.65911174,-0.5473045,-0.5136559,-0.11627931,0.22204301,0.763233,-0.4891119,-0.32581884,-0.77294195,0.43084434,-0.4908275
-0.37446904,0.11915831,-0.45342338,-0.3692271,-0.30620545,0.17694797,0.30945894,0.2746387,-0.3883531,-0.15603769,-0.06887972,-0.22038075,-0.44046164,-0.64416933,-0.33406273,-0.33546793
0.5383519,-0.47264388,0.29347342,0.5221687,-0.3460033,0.53758174,0.45162815,-0.58693576,0.53185594,0.68875575,0.50133044,-0.5247925,0.57987094,0.5367807,0.16265361,0.25452507
-0.23636061,-0.28222382,-0.39548987,-0.37624952,0.38208094,0.42586583,0.47146606,-0.40487325,0.2773731,0.3150079,-0.29011187,-0.6114555,-0.39217612,0.55119264,0.2723613,0.24165708
0.4834606,0.48170137,-0.14786108,-0.62001014,-0.6019411,-0.5096494,0.42704016,-0.20164198,0.6004159,0.7453573,0.3079059,-0.37040687,0.53391004,-0.24222451,0.1591438,-0.32214555
-0.31580767,0.528145,-0.7098114,-0.96161056,-0.450307,-0.23730998,-0.26580217,-0.28188416,-0.4594288,-0.21837492,-0.25645018,0.2941712,0.60575676,-0.5550571,-0.60418963,-0.31745622
0.45807624,-0.5645767,-0.35545796,-0.53713787,0.21401873,0.18557045,0.7300558,-0.27380323,-0.15160339,0.24180393,-0.6133493,-0.259251,-0.5824856,0.67123485,0.12312193,-0.03724932
-0.6880487,0.50528175,-0.62589765,0.40844062,-0.73355,-0.6307421,-0.24907586,-0.2369988,-0.4818046,-0.6781771,-0.45223096,-0.785983,0.4345798,-0.100996785,0.09244029,0.2208539
-0.1867882,-0.38140273,-0.1715845,-0.26560402,0.43999457,0.39230323,-0.39397395,-0.28406116,-0.042562872,0.04146677,0.51058376,-0.791836,-0.17130512,-0.56502604,0.23952201,-0.434577
-0.13666815,-0.46863025,-0.7084196,-0.30765063,0.27473313,0.017247409,-0.422221,-0.29799843,-0.71116775,-0.8214728,0.01661741,0.65342116,0.7442341,0.5968411,-0.51841205,-0.23860174
-0.42441717,0.5196217,0.5233516,-0.49600333,0.5239858,0.54690534,0.425305,-0.48415703,0.4632705,-0.5402609,-0.58822364,0.5426197,-0.5954306,-0.5253079,0.43139693,-0.68562305
0.52827567,-0.5987392,0.5884416,0.640014,-0.28322047,-0.47139984,-0.7889512,-0.60803837,-0.40239012,0.6860679,-0.628423,0.42115745,-0.9259517,0.031080067,0.45678595,0.3047178
-0.2498494,0.51603067,0.4466713,-0.24122757,0.29807824,0.52659184,-0.54415596,-0.44400176,0.025075275,-0.39766777,-0.408151,0.4474383,-0.4725957,-0.48993948,-0.64919114,0.051489167
-0.6963985,-0.0448858,0.2883315,-0.41337472,-0.28065845,0.47790807,0.31874263,0.48456377,0.5486998,-0.19277373,0.3778796,-0.4032676,0.70696604,0.5047903,0.39690977,-0.554868
-0.36679074,0.5929303,-0.015444506,-0.5833265,0.09379334,-0.16033082,-0.44674906,-0.6645578,-0.68610615,-0.521356,-0.3767382,-0.5978799,0.44059452,-0.60059726,0.55164015,-0.07665229
-0.552691,0.59920853,-0.030540407,0.34064367,-0.39531085,-0.43353534,0.25974524,-0.41059625,-0.5709413,-0.5222543,0.5906628,0.1996884,0.33272997,-0.44417572,-0.5997346,0.35485774
-0.564087,0.5549939,0.6307781,-0.56761616,0.45751366,-0.5976921,-0.5646278,0.4545372,0.61213523,-0.15119967,-0.37408218,-0.55445147,-0.5416244,0.19740574,-0.54361194,-0.06595668
-0.57886827,0.6153807,0.35310727,0.39235988,-0.38190046,-0.45748276,0.3787769,-0.50296444,-0.6157555,-0.5529473,0.21176805,-0.12501884,0.42632788,-0.47663134,-0.27173558,0.41969725
0.286443,-0.06449782,-0.5801885,-0.5173729,0.445255,-0.57756853,0.39224973,0.31853697,-0.59482133,-0.4508775,0.56525373,0.4323851,0.20427446,0.10333982,0.32300436,-0.48255146
0.4602139,-0.2610187,-0.60966057,-0.8708754,0.31284824,-0.4680639,0.3419873,-0.72129166,0.045308962,-0.6208318,0.055530764,-0.0039846897,-0.04090877,-0.5369019,-0.7831311,0.03287442
0.42506868,0.25727645,0.39324966,0.5710237,-0.47254208,0.17719954,-0.49530333,0.27087164,0.4795737,-0.22492418,0.27629015,-0.44047743,-0.3540977,0.4774291,-0.47655588,0.60440433
0.33509028,0.057374712,0.2875939,-0.3594728,-0.27468354,-0.20633079,-0.37560892,0.23338994,-0.35333973,0.47991633,-0.6178,-0.1836223,0.25087333,0.29413942,0.37600946,-0.4010238
0.32296944,0.15676074,-0.48343655,-0.49027157,-0.124945275,-0.44861662,0.4388125,0.27938157,0.28844184,-0.42170042,0.27625757,0.011169009,-0.3562224,0.37277877,0.40631646,0.4157831
0.6926693,-0.6869813,0.9935188,-0.92537886,-0.8731295,0.6659094,-0.5964492,0.9907727,0.60035104,-0.6097723,0.8017602,-0.97651964,-1.0211333,0.7748234,-0.5726767,1.4342197
0.546201,0.4024496,0.20799266,0.3768457,-0.19814646,-0.3851592,0.35015744,-0.36406484,-0.101105586,-0.3631401,-0.3037925,-0.39751428,0.33866215,-0.26192802,0.4021512,0.3463359
0.39851457,0.04802735,0.51567036,0.5207075,0.63854414,-0.12358751,0.41992164,-0.5067681,0.23874006,0.25294635,-0.32885396,-0.53717,0.35064447,-0.44678926,0.6488948,0.49918333
-0.37908852,0.3709789,-0.2975673,0.1047835,-0.2427384,0.53193223,-0.24566314,-0.06789177,-0.32358462,0.64645636,-0.05706598,-0.29650593,0.30071062,0.42072344,-0.5458468,0.27460748
0.48455006,-0.47603664,0.43700325,0.45069256,0.40978873,0.089648455,-0.45118436,-0.41339862,-0.33038265,-0.36903602,-0.40339,0.01724171,-0.08202711,0.3304509,-0.40927204,-0.27742898
0.4907865,0.34087387,0.33849117,0.34578675,-0.66635126,-0.122896336,0.35869813,-0.4014715,0.5375061,0.48085216,-0.33905113,-0.07949573,0.4415143,0.15652174,-0.47462037,-0.5573531
0.56732416,-0.42572808,0.14843944,0.33028486,-0.5266026,-0.31653616,0.47266018,-0.41702795,0.30438796,0.48159355,0.66507804,0.25086057,0.4711377,-0.14294106,-0.027843181,0.06694995
0.24955657,0.2771482,-0.7209033,-0.16954994,0.3789549,0.05137624,0.103823885,-0.4289742,-0.58964217,-0.47275898,0.51579654,0.26990283,-0.5022097,-0.28037387,0.08552315,-0.31216937
-0.49401495,0.5326581,0.6790589,-0.67192364,0.44963983,-0.60871655,-0.4491269,0.541631,0.5039495,0.17004204,-0.48643687,-0.4456402,-0.583107,-0.35797375,-0.40601835,-0.5178373
-0.33062357,0.5384073,0.22023918,-0.26392356,-0.3759715,0.3219099,-0.47039595,-0.21382639,0.43851942,-0.43044645,0.365825,0.43608773,0.0033774078,0.10057452,0.46343356,-0.36944267
-0.31829852,-0.21310958,0.51618814,0.32721648,0.48910427,-0.22610457,-0.4089613,-0.39944082,0.031073133,0.35832113,0.64568067,-0.11398475,-0.51329625,-0.24932295,0.077610314,0.009024113
-0.5717513,0.5151368,0.63247824,0.49704888,-0.486382,-0.43372792,0.40339732,-0.46494853,-0.6575032,-0.38234124,-0.40414298,-0.5788299,0.4537,-0.51604056,0.48350042,0.5184429
-0.23810607,-0.19366649,0.39742616,-0.3995924,-0.31921017,-0.5062299,-0.3560701,0.44964063,0.28470078,0.5277325,0.25543445,-0.09421751,-0.38457084,-0.5637106,0.3808995,-0.15470795
0.4794916,0.24109925,-0.042457934,-0.4136644,0.2735533,-0.5601564,-0.40731686,0.09794636,-0.52589905,0.5127951,0.2424188,-0.42831135,-0.44290698,0.44370592,0.5562396,-0.47222024
-1.0551324,0.84794426,0.83817,0.6892339,0.863775,1.080584,0.19934364,1.2189108,-0.3138842,0.9950723,1.0013913,0.45284095,0.66713226,-0.56329155,0.6026103,0.5529224
0.03244216,0.38050783,0.44569236,0.41168508,0.3792347,0.37611476,-0.38216096,0.22870755,0.014846755,0.38894227,0.34671754,0.09944722,-0.2848112,-0.3390906,0.24416691,-0.4564284
-0.23332569,-0.28771058,0.53325164,0.60085183,-0.24456833,0.57378846,-0.34017774,-0.3730309,-0.38766003,0.538447,-0.45743835,-0.27273318,-0.3648925,0.053290103,-0.5241186,-0.5485612
0.37824953,0.106384575,0.10998161,0.6766383,0.48841047,0.42401913,-0.39911065,-0.29462594,-0.5409719,-0.3752588,0.48347238,0.4519136,-0.3099229,-0.34238565,-0.59163743,0.39314306
0.2695259,0.41837102,-0.36348334,-0.4035143,-0.35312003,-0.21110325,-0.41641727,0.27524924,0.3412296,-0.37717846,0.38758665,0.09669173,0.3488042,-0.33180374,0.3427512,-0.36648375
-0.30823943,-0.7390117,0.8099494,-0.09036787,0.6859398,-0.13478333,-0.04566872,0.6401958,-0.40022695,0.27864978,-0.2341097,-0.67469513,-0.5299822,-0.44286573,-0.75616217,0.06188508
0.49235946,-0.25463113,-0.4700142,-0.49209175,-0.078251004,0.24448478,0.05857583,-0.09649792,-0.5413995,-0.4215281,-0.12719528,0.45966262,0.4227195,0.534014,0.4603662,0.45284665
0.22250876,0.84887165,-0.29077214,-1.0400963,-1.0947455,0.7246097,-1.2141083,0.4301315,0.9070129,-1.205931,1.1492733,1.0549107,0.22825626,-0.49063018,0.7910265,-0.4665515
-0.67325634,-0.39892703,0.69401336,-0.6306734,-0.60449106,0.73702615,-0.57647216,0.3968231,-0.5285119,-0.27057427,-0.15989166,0.6565654,0.38499963,0.38947254,-0.59249866,0.4091756
-0.26530117,0.45845896,0.65132284,-0.66215,-0.635315,0.6544214,-0.3474023,0.75443274,-0.64222836,0.27387857,0.4832387,0.77458686,-0.28978622,0.5916225,-0.19894835,0.7073584
-0.45262003,-0.08446042,-0.57880676,-0.011164978,0.4175838,-0.4046464,-0.060763214,-0.5548089,0.3655584,0.04033132,0.4789824,-0.18208736,-0.5792951,-0.33984628,0.33622813,-0.31162933
-0.49325186,-0.020538319,-0.33186722,-0.33465898,-0.61620104,0.63787377,-0.15477872,0.45488194,0.39363298,-0.6507089,-0.69014597,0.64700556,0.30241388,0.5854918,-0.79364073,0.3844991
-0.70970106,-0.8157579,-0.53701246,0.8737711,-0.8933532,1.0272068,0.8102202,0.293856,-0.03942761,-1.158137,-0.4727987,0.53011155,-0.29684862,0.75761175,-0.44369513,0.15393285
-0.8867409,0.42892256,0.5919498,-0.46875307,0.38204244,1.1544975,-0.47109035,0.27111903,-1.0781971,0.8686962,-0.68822074,0.20060462,0.56000453,-0.11804275,0.33611646,0.3063658
0.5280696,-0.35506943,-0.3675405,0.6549191,0.60139835,0.55983883,0.44599766,0.5701688,-0.6003229,0.27607238,-0.4316615,-0.47304228,-0.5832893,0.4276669,0.09466964,-0.24579313
0.55847883,-0.47141868,-0.63486147,-0.117118225,-0.41973355,-0.68817943,-0.45836103,0.5410017,-0.8410888,-0.67517644,0.505499,0.701344,-0.08773683,-0.61391294,-0.67071813,-0.6912902
-0.0744815,0.49571842,0.28219745,0.44903433,0.2609809,-0.2547109,0.54293406,0.65186083,0.20915589,0.5279722,0.63943434,0.39058173,0.13412917,-0.38786906,-0.8204692,0.3562131
0.4581486,0.4165473,-0.23530403,0.45802706,-0.36837706,-0.4929852,-0.16170971,0.35672593,-0.5118365,-0.43658173,0.2686763,0.57233477,-0.49687028,0.047674716,0.3916671,-0.4173104
0.49666426,0.31912693,0.4281192,0.7272247,-0.512559,0.24242452,-0.61512345,0.2825652,0.55504537,0.018573895,0.15828362,-0.48599666,-0.18948512,0.55617076,-0.6169582,0.69651455
0.48721555,-0.6077466,-0.18747607,-0.64238095,0.28025013,0.15257391,-0.43247944,0.41482314,0.28399786,0.07205633,-0.26641,-0.71149385,0.46692154,-0.6096787,0.012682311,0.377321
-0.6357907,-0.3446076,-0.4875014,-0.3944084,0.43627214,-0.6004474,0.16586158,0.844713,0.5120131,0.15184693,-0.104369506,0.52888757,0.63065356,-0.12533839,0.09676142,-0.56553805
0.53552866,-0.5957931,0.11179231,0.07846074,0.41407526,-0.139335,-0.18475376,0.42001617,-0.68235064,0.5778674,-0.12378439,-0.4863981,-0.44148004,0.46622664,0.11936271,-0.55138457
-0.34095952,0.13990188,0.5603344,0.70756686,-0.57728744,0.8381552,0.65870595,-0.29716465,0.058880627,-0.58545166,0.30185723,0.35529214,0.36563823,-0.5652754,0.25367612,0.18095408
-0.20347178,0.32974952,0.39768448,-0.123840466,-0.46798965,-0.47673523,0.35303825,-0.4861033,-0.45126033,-0.47694746,-0.44612882,-0.41446564,0.289598,-0.18796939,0.42336848,0.42371693
-0.012780234,0.6035487,0.08552401,-0.6429611,-0.4073566,0.39442226,-0.09588782,0.25876892,-0.21112844,0.5704504,0.18458638,0.6893667,0.64174974,0.19724953,0.627765,-0.48216838
-0.84849066,-0.41735986,0.022554852,0.96583325,-0.8699851,0.212223,-0.51046324,0.37133873,-0.4757443,-0.83626103,0.74842304,-0.61399287,-0.81058127,0.607368,0.57164323,-0.15465286
0.44712228,0.42075682,-0.49188468,-0.4735124,0.38469872,-0.66206074,-0.37050098,0.17910701,-0.54223585,0.3459133,0.25565633,-0.30295008,0.14999187,0.5928943,0.5424588,-0.44714487
-0.75156045,0.79418665,-0.122843534,-0.7348228,0.07151785,-0.7393589,-0.7972434,0.64832276,0.65431684,0.29565638,-0.3548969,-0.8064426,-0.09059361,-0.25871032,-0.72169995,-0.48890227
0.61806655,-0.5062975,-0.35426313,0.335067,-0.6615248,-0.37881655,0.49407402,-0.5106306,0.42086706,0.56447136,0.76733786,-0.1015566,0.5462539,-0.22663319,0.04660559,-0.053110212
0.59291774,0.2963534,-0.8524588,0.31154168,0.33294082,0.8647231,-0.55524313,0.42831352,0.47748655,-1.0178735,-0.5027499,0.36319178,-0.57879186,-0.40614772,-0.62462616,0.5616766
-0.40931395,0.45625693,0.38029885,0.37291032,-0.4284328,-0.39036912,0.2865033,-0.39178276,-0.4726727,-0.45307326,-0.059119478,-0.29326832,0.3305896,-0.39033955,0.16836765,0.3861991
0.5357745,0.4011914,-0.5301581,-0.44902068,-0.7721586,-0.31688026,0.39449412,0.45017248,0.42886597,0.591651,-0.2709202,-0.43970472,0.39289665,-0.31992674,-0.3442007,0.3515196
-0.2095919,0.5422714,0.45563078,0.28352675,-0.4474811,0.4519177,0.08916329,-0.65077555,0.6829121,-0.21898744,0.37767178,-0.11283922,0.16685805,0.5367709,0.06464343,-0.33644727
-0.051746257,0.56422746,-0.2240882,0.25554252,0.44936582,-0.04396681,-0.65279543,0.37708586,-0.1984744,-0.69783366,0.21215922,0.59691584,0.3571958,0.048920117,-0.3199445,-0.057601534
0.33848882,-0.61314166,-0.40284705,-0.25136292,0.3500672,0.49675354,0.5387916,0.47995773,-0.19112676,-0.3436896,-0.4699173,-0.46308488,-0.451592,0.12583633,-0.35497168,-0.46657237
-0.24335733,-0.52798504,0.23006886,0.49422586,0.29211172,-0.39481863,-0.59432495,-0.45644248,-0.041517816,0.50842345,-0.17494333,0.4818973,-0.76951224,-0.3803603,0.472381,0.3853803
0.76513124,-0.43485138,0.7754328,0.47135788,-0.39135027,-0.009550236,-0.5187829,-0.5715711,-0.015522093,-0.39997712,-0.59215266,0.10170045,0.7680134,0.68969184,-0.6394253,-0.6389609
-0.4517979,-0.5596968,-0.5595009,0.12449296,-0.8649164,-0.1519326,-0.75988024,-0.27413565,0.28328443,0.63507384,-0.4919122,0.53004676,0.20357077,-0.24868414,0.5467916,0.44654799
0.6407076,0.3942759,-0.3011645,0.4969107,0.4887792,0.16557364,-0.22741485,-0.47031504,0.46697092,-0.55108356,-0.08686021,0.3128688,0.38602293,0.10908391,-0.05231656,0.346823
0.5188758,-0.5366184,0.25598586,-0.50957555,-0.5272535,0.4708166,0.35807848,-0.22854619,-0.26497728,-0.13987482,-0.60480297,0.002713658,0.014825072,-0.6619657,-0.5970402,0.4417745
0.6467846,-0.19907242,0.5285319,-0.514999,0.369377,0.39664373,0.03668213,-0.18623695,-0.62569785,-0.32710236,-0.41569573,0.559679,0.6183355,0.058492072,-0.7656822,0.46759507
0.34336445,-0.032099336,0.60356903,-0.47636825,-0.33073354,0.70724136,0.6554158,-0.51869726,-0.28229246,0.23987517,-0.51421785,-0.32696968,0.7090986,0.4347153,-0.45737317,-0.7823427
0.34770948,-0.18376596,0.3636436,-0.20753923,-0.40332377,0.20729303,-0.08308531,0.15418696,0.34660962,-0.44741258,0.3942624,-0.52000195,-0.3501933,0.5089788,0.47475144,0.62677646
0.81861776,-0.82585347,-0.66958386,-0.754171,0.7172803,0.023286812,-0.7520738,0.053806946,-0.08281081,-0.34510833,0.44477856,-1.0618138,0.4624314,-0.8395111,0.22851261,0.38271287
0.1715159,-0.24129227,-0.47012556,0.47628334,-0.3983152,0.0063158637,-0.6402269,-0.13600326,-0.70273966,0.58980936,0.41884482,-0.7530678,-0.012173127,-0.63190866,-0.59271795,-0.4127956
0.2569559,0.4080708,-0.45405966,-0.43407017,-0.2895702,-0.6995069,-0.33451784,0.28248733,-0.53078115,-0.25779432,0.42131448,0.49183694,0.14586121,-0.29097056,-0.1386567,-0.35631043
0.24091138,0.26029074,0.44122756,-0.097546495,0.42920515,-0.38294423,-0.58531153,0.37888157,-0.25929707,-0.31216726,-0.5237266,-0.25382942,-0.5421239,-0.25095677,-0.35151494,-0.35974944
-0.30076286,-0.014209431,0.33866847,-0.19183493,0.11724545,-0.41147196,0.5885852,0.9171288,-0.6721525,0.61273104,-0.34707507,-0.5796979,0.26222625,-0.52581203,0.46235278,0.38116807
-0.5121252,0.55978084,0.1441707,-0.35924804,-0.28634632,0.44052452,-0.5473933,-0.48564643,-0.44295382,0.78139293,0.5432452,-0.33709663,0.4343663,0.24257532,-0.11646733,0.39162177
0.44248173,0.23681758,-0.38213032,-0.565704,-0.5528934,0.26625067,-0.4551731,0.34730172,0.41904137,-0.5670257,0.50406903,0.54756135,0.3481025,-0.33356765,-0.15325168,0.35135365
0.042911515,-0.07157711,0.15833446,-0.46697545,-0.42549855,0.43349594,0.20665482,-0.51103574,0.4310639,-0.41697842,0.43507785,0.24892406,-0.04174073,-0.8334625,-0.6927325,0.43074074
-0.11187843,-0.33497858,-0.4614595,0.6803884,0.64614326,-0.5072661,-0.48218903,0.9456569,0.3394744,0.5494566,-0.43027043,0.49688983,-0.4925391,-0.34511608,0.44707456,0.49722603
-0.38604593,-0.22279817,-0.512961,-0.5828084,0.62814295,-0.3232727,0.6699846,-0.58862895,0.20448357,0.2383376,-0.2084498,0.6681355,0.66189,-0.19011739,0.24884735,0.39673945
0.4221687,0.5091461,0.70174444,0.25692248,0.83472097,-0.31141785,0.89619815,-0.49500677,0.41495463,0.7964981,0.98187953,0.77991056,0.12540962,-0.5087859,0.6972787,-0.19578177
-0.35026118,0.53332806,-0.28704888,-0.38005668,-0.51959705,0.32137972,-0.49131006,-0.3339575,0.53515273,-0.48562607,0.5377419,0.45805848,0.43804663,-0.19097476,-0.41402963,-0.33493724
-0.60564154,-0.17436409,0.5963686,0.6123088,0.20441267,-0.57760984,0.46875608,-0.62160254,-0.87072,-0.8576486,-0.55489737,-0.75635624,0.62608975,-0.25338563,0.46399772,0.29776445
